Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,BCDDY,BCDDM,BCDDE,TVTVR,NETDF,MIOPM,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
2015-12-24,93448670796.3,39.9396651,6619344750.0,14996250.0,5343955.0,5762102.0,7451633.0,8330356.0,38.0637809451,-1672681.35531,-94665.0,87602.0,288825.88001,0.681074981818,52901.0,7.86666666667,1837989.6,766484.1726,8.30583354798,1.08745753238,28293611.216,4523984.27721,169017138.0,382912.0,1036.0,409651.0,208259.0,99685685.0,221289.0,441.4
2015-12-25,93448670796.3,40.27402729,6809238651.25,14999975.0,5356882.0,1071025.0,12711450.0,13130075.0,77.6906392984,-1510323.27031,-94617.0,98532.0,318878.629246,0.72916742953,53009.0,9.11666666667,1709121.75,692158.434651,7.52290713899,0.907151542822,35843916.0595,4734609.23672,188405318.0,415035.0,1230.0,410857.0,208294.0,99912874.0,227189.0,453.95
2015-12-26,93448670796.3,30.46228338,6826212808.5,15003325.0,5368911.0,1976687.0,2513214.0,3055678.0,13.4303507941,-1931600.27932,-103300.0,74636.0,246504.368536,0.652635067164,53096.0,8.53333333333,1537832.4,622478.055323,8.35215615563,1.17464080601,19787454.9075,4018262.26654,130919375.0,287748.0,1051.0,329540.0,167557.0,100096998.0,184124.0,454.98
2015-12-27,93448670796.3,28.83614603,6273183470.25,15007975.0,5380917.0,2388123.0,2971722.0,3365744.0,18.9956825841,-2028698.04703,-103254.0,71880.0,204749.248171,0.477272801075,53184.0,6.06666666667,1955357.22,864036.703658,11.4412607078,1.49318675812,91276222.4367,2670582.94449,130951953.0,313290.0,1139.0,347238.0,155481.0,100267902.0,170904.0,417.99
2015-12-28,93448670796.3,26.99051992,6282277211.0,15012850.0,5393406.0,1311414.0,2301637.0,3323197.0,40.0611425455,-1693740.52548,-101694.0,73993.0,327408.150522,0.457474835897,53273.0,6.01666666667,2050872.46,905844.931254,13.1000961968,2.66316725305,31955095.3176,1517703.74445,77008774.0,184029.0,915.0,341200.0,147338.0,100424456.0,156554.0,418.46
2015-12-29,93448670796.3,30.14051256,6366854662.5,15016875.0,5404163.0,1878308.0,2676406.0,3342814.0,25.62942636,-1624465.89356,-99910.0,79508.0,463319.253836,0.585629142857,53367.0,7.11666666667,1719238.9,747902.738112,10.3049017904,1.62552485977,32740834.4546,1979239.84141,105765156.0,249458.0,1043.0,314685.0,158084.0,100591293.0,166837.0,423.98
2015-12-30,93448670796.3,32.07409932,6475863612.75,15020675.0,5416587.0,769771.0,1894391.0,2492947.0,22.6466172106,-1837534.91789,-100767.0,93445.0,660508.486114,0.657941046053,53467.0,8.41666666667,1652090.16,706094.510516,8.83281736527,1.61475116295,30691408.0275,2089114.92258,102312368.0,237312.0,946.0,343081.0,181479.0,100778333.0,187040.0,431.13
2015-12-31,93448670796.3,31.69411709,6430700000.0,15025000.0,5428667.0,2112899.0,3708298.0,4192994.0,26.744399322,-1533970.19595,-111640.0,90103.0,1359753.855,0.56486883237,53564.0,7.08333333333,1864368.0,803647.041574,10.2530192041,1.86573067224,30700004.8378,2490059.56836,99926963.0,233474.0,972.0,342062.0,177368.0,100960169.0,181836.0,428.0
2016-01-01,103880340815.0,27.14353204,6452379124.0,15028600.0,5439181.0,651307.0,1215702.0,1909312.0,33.4598518386,-1450581.42014,-111073.0,75700.0,185595.405165,0.579926861111,53647.0,7.43333333333,1557216.18,743604.444166,9.48758426145,2.05815448773,28540927.016,1227621.2685,75660801.0,176226.0,1147.0,310331.0,159215.0,101124301.0,164132.0,429.34
2016-01-02,103880340815.0,19.7356877,6498773751.75,15031975.0,5445725.0,1032999.0,1490217.0,1862300.0,32.4716129279,-1473297.49135,-110349.0,57713.0,118410.828665,0.469414296296,53710.0,7.78333333333,1467328.02,697129.166406,11.8693772194,2.61508751253,20406959.2119,976452.839324,56110092.0,129785.0,1304.0,232199.0,118543.0,101247924.0,123623.0,432.33
2016-01-03,103880340815.0,29.83594196,6524461476.0,15035400.0,5454997.0,990278.0,1996407.0,2499777.0,30.9093220907,-1584573.72558,-112103.0,72474.0,350625.671291,0.578475175182,53789.0,10.0333333333,1498828.76,707457.005908,10.4883611375,3.26496108967,15069490.9225,1014427.40827,45906482.0,105790.0,1235.0,334703.0,138136.0,101390828.0,142904.0,433.94
2016-01-04,103880340815.0,23.84912157,6438700586.25,15039125.0,5464819.0,2006261.0,3663117.0,4325220.0,38.4274957144,-1881799.34113,-110791.0,59721.0,164150.333823,0.525739651007,53867.0,7.13333333333,1604631.24,769424.042922,11.3752001928,3.09621802909,23322149.802,891683.746701,51825525.0,121051.0,1085.0,295177.0,136272.0,101531892.0,141064.0,428.13
2016-01-05,103880340815.0,29.04309207,6513835500.0,15043500.0,5478743.0,1989964.0,2963639.0,3809268.0,40.1909526535,-1745629.03601,-110911.0,86738.0,168521.977004,0.545496834286,53962.0,6.38333333333,1906932.0,903685.956452,11.2056459195,2.34811922524,21949458.6916,1016358.61555,81211038.0,187554.0,1121.0,363742.0,165476.0,101702068.0,170176.0,433.0
2016-01-06,103880340815.0,33.25645748,6499047642.5,15047575.0,5494195.0,2128887.0,3786486.0,4772141.0,40.1434731976,-1451545.73422,-111128.0,91906.0,197498.273149,0.649576226994,54067.0,6.73333333333,1774245.2,841718.919438,9.48733343315,1.96487252098,20487753.0816,1196076.64228,90298235.0,209072.0,968.0,365051.0,183870.0,101889080.0,187012.0,431.9
2016-01-07,103880340815.0,30.18982189,6483207481.25,15050975.0,5516648.0,3436992.0,4735113.0,5755046.0,19.4168021281,-1617885.24601,-105434.0,89942.0,243901.588175,0.684647463235,54160.0,9.45,1477472.5,702293.086157,8.32482054114,1.59425154919,19156844.9786,1492712.39228,92674992.0,215148.0,1057.0,338929.0,174238.0,102066558.0,177478.0,430.75
2016-01-08,103880340815.0,34.09833151,6830411223.25,15054575.0,5528591.0,47974258.0,50112980.0,50743214.0,23.065623104,-1939798.07299,-107162.0,82925.0,217140.666615,0.677849430556,54257.0,10.0,1648782.14,743604.444166,9.26943459659,1.2929318122,58478075.9822,1536633.73193,127522745.0,281067.0,1117.0,326219.0,175175.0,102244431.0,177873.0,453.71
2016-01-09,103880340815.0,35.79529128,6731953008.0,15058950.0,5545336.0,1592705.0,2343804.0,2864812.0,30.0705254777,-1775994.88657,-106496.0,91334.0,228931.401447,0.623070194286,54366.0,7.21666666667,1971446.4,903685.956452,10.3759790738,1.62787431172,41191540.305,1294742.51492,121105566.0,270905.0,1252.0,366508.0,186956.0,102434432.0,190001.0,447.04
2016-01-10,103880340815.0,29.65980991,6780575688.75,15062925.0,5555945.0,6524293.0,10995430.0,11742078.0,45.7759803076,-1883650.25774,-107505.0,83710.0,166962.098576,0.606929169811,54462.0,7.21666666667,1802400.6,821063.240434,10.1046150224,2.56124588564,17656850.6046,898916.058546,70372025.0,156330.0,1389.0,371151.0,175150.0,102612806.0,178374.0,450.15
2016-01-11,103880340815.0,28.84040484,6723576172.0,15067175.0,5607033.0,1104203.0,3691948.0,4517709.0,31.4214759188,-1885043.20282,-107170.0,72256.0,465213.508479,0.530182182353,54552.0,6.68333333333,1909014.72,877866.357696,11.5917754285,2.23139857559,20063783.1186,1156445.68689,85552386.0,191718.0,1504.0,363228.0,160954.0,102777493.0,164687.0,446.24
2016-01-12,103880340815.0,33.93862178,6738584831.75,15071425.0,5626227.0,2870343.0,4480537.0,5187745.0,49.7157904968,-1949811.51699,-107282.0,84107.0,702167.435807,0.640220341176,54660.0,6.7,1914972.13,877866.357696,10.6522861307,1.79254076233,25254134.411,1754221.804,106830047.0,238935.0,1369.0,365605.0,173501.0,102957264.0,179771.0,447.11
2016-01-13,103880340815.0,34.68518114,6733767994.5,15075825.0,5647934.0,7841141.0,9787386.0,10509063.0,19.8194390972,-1628436.303,-121597.0,95209.0,264826.061959,0.588822897727,54763.0,6.73333333333,1980490.44,908849.876203,10.0708365877,1.99941861437,20987190.7616,1240624.8409,99053316.0,221764.0,1386.0,372889.0,192859.0,103153920.0,196656.0,446.66
2016-01-14,113354299801.0,34.14797822,6477765250.5,15079650.0,5687111.0,865050.0,3464158.0,4059957.0,47.8754054692,-1411260.0443,-120844.0,98708.0,302572.3036,0.661572366013,54864.0,7.45,1657710.63,862135.539442,8.65067020477,1.54323616908,45901744.1211,1418323.06242,107417819.0,250059.0,1222.0,341119.0,187904.0,103345548.0,191628.0,429.57
2016-01-15,113354299801.0,32.4379618,6514326105.0,15082950.0,5698571.0,8647388.0,12333808.0,13326588.0,11.3913099847,-1190303.68514,-133061.0,97189.0,271810.955552,0.736487371212,54961.0,8.88333333333,1439090.8,743803.210499,7.84716069578,1.62865554465,19112138.8037,1200884.44414,88360661.0,204586.0,1380.0,354601.0,178801.0,103528938.0,183390.0,431.9
2016-01-16,113354299801.0,35.56461585,5907989110.5,15086025.0,5708925.0,7405128.0,10863508.0,11453664.0,11.2481226014,-1274150.85138,-140873.0,93481.0,280225.918942,0.780627439024,55057.0,10.5,1217938.2,693089.355238,6.57971529672,0.95480918402,116205455.818,1605659.3542,127558283.0,325720.0,1342.0,344968.0,181095.0,103714043.0,185105.0,391.62
2016-01-17,113354299801.0,35.06789583,5589150800.0,15089500.0,5718538.0,970189.0,2685074.0,3101872.0,12.5728595848,-1326284.64399,-135407.0,97635.0,317487.903304,0.759423546763,55162.0,9.3,1300104.0,783247.320146,6.83182957525,1.15354507695,71683286.4755,1627411.81766,112705089.0,304279.0,1568.0,393797.0,187774.0,103904344.0,190301.0,370.4
2016-01-18,113354299801.0,34.12662086,5817587213.75,15092975.0,5727557.0,1843515.0,3532954.0,4257270.0,24.6226485278,-1670727.89481,-135614.0,86602.0,170637.777965,0.745804992806,55265.0,8.43333333333,1352544.05,783247.320146,7.01778151932,1.94828097687,25665045.6335,6688157.58444,69422433.0,180107.0,1370.0,447783.0,188183.0,104097075.0,192731.0,385.45
2016-01-19,113354299801.0,38.60077135,5816707008.0,15097350.0,5737505.0,4199196.0,6280270.0,6845700.0,36.2859238596,-1395315.30433,-137707.0,83942.0,231306.082536,0.665721045714,55381.0,5.95,1700240.64,986102.741192,7.94750081801,2.29852085995,25780217.133,9211159.67578,73971077.0,191993.0,1122.0,395421.0,209219.0,104311009.0,213934.0,385.28
2016-01-20,113354299801.0,40.1235823,5718173059.5,15101075.0,5748099.0,2133947.0,5760536.0,6863977.0,14.8088658323,-1471473.36686,-127458.0,108415.0,288276.087504,0.752126040268,55493.0,8.31666666667,1425654.9,839596.048215,6.92956910589,1.65217437466,25270093.755,10636308.7852,86289615.0,227882.0,1166.0,382142.0,199344.0,104516744.0,205735.0,378.66
2016-01-21,113354299801.0,46.36233719,6167712359.25,15104725.0,5758594.0,2895216.0,4998951.0,6132568.0,24.0752431398,-1348451.58809,-127494.0,95520.0,234009.107044,0.863243054795,55619.0,8.58333333333,1509187.68,822691.429794,7.69864094311,1.177138386,78165567.7533,5061050.41259,128208178.0,313982.0,1217.0,387569.0,190881.0,104712777.0,196033.0,408.33
2016-01-22,113354299801.0,44.97159781,6164094600.0,15108075.0,5769550.0,8882879.0,11487353.0,12217232.0,21.5074596728,-1571558.02352,-135006.0,103505.0,366206.996726,0.840713619403,55731.0,9.16666666667,1384752.0,755072.956112,6.58652968037,1.02354601937,37002467.8592,3520396.33168,135289667.0,331592.0,1440.0,406195.0,204315.0,104923017.0,210240.0,408.0
2016-01-23,113354299801.0,50.43939975,5828775540.0,15112200.0,5780498.0,47285851.0,48315427.0,48864501.0,26.9726165321,-1722234.0101,-134426.0,114501.0,244883.707304,0.722907612121,55850.0,8.33333333333,1610297.5,929754.013123,7.12186983096,1.57458577823,59059297.6044,7043414.58332,102268007.0,265149.0,1470.0,413921.0,221077.0,105149123.0,226106.0,385.7
2016-01-24,113354299801.0,41.96522497,5872828237.5,15116675.0,5790790.0,8055174.0,9234853.0,9725191.0,36.0827328512,-1664693.25078,-129057.0,93680.0,558205.839274,0.609391340782,55959.0,6.48333333333,1754466.0,1008642.23242,8.73246629138,1.60623485081,24905687.7316,33278578.0244,109228485.0,281154.0,1563.0,435226.0,197648.0,105350036.0,200913.0,388.5
2016-01-25,113354299801.0,37.10747183,6120153918.75,15120825.0,5800319.0,7910990.0,15795921.0,16852681.0,59.636493855,-1656909.77065,-134781.0,79592.0,156663.404087,0.596757951807,56058.0,8.03333333333,1694688.25,935388.88593,8.75482120348,2.11765489098,26166918.645,38433356.1419,80026649.0,197719.0,1309.0,383842.0,190634.0,105543608.0,193572.0,404.75
2016-01-26,113354299801.0,44.57485172,5854794313.5,15125150.0,5811068.0,2715243.0,6278290.0,6985998.0,51.7186261215,-1597193.85219,-140002.0,99396.0,186115.570517,0.651674352601,56170.0,6.9,1691196.21,974832.995578,8.03067642645,0.941045342855,27947836.8106,45992222.558,179714636.0,464271.0,1186.0,404020.0,206515.0,105754200.0,210592.0,387.09
2016-01-27,120033340651.0,47.44277836,5962740010.0,15129250.0,5821858.0,6296405.0,8776484.0,9484678.0,62.0620476956,-1499840.93953,-139782.0,120853.0,283204.597985,0.750327567073,56293.0,8.51666666667,1634415.64,978569.915444,6.92035837832,1.31246279038,23253230.3312,7554131.78154,124530436.0,315971.0,942.0,462802.0,229053.0,105990375.0,236175.0,394.12
2016-01-28,120033340651.0,47.63990486,5969251295.0,15133100.0,5832080.0,3432280.0,6253026.0,7152973.0,35.8251229822,-1395873.87375,-143989.0,109328.0,238275.732213,0.727886461039,56405.0,7.66666666667,1537171.65,918901.018161,6.79007730194,1.14146154694,17463880.6874,9956892.41348,134666967.0,341404.0,1260.0,414610.0,220900.0,106216760.0,226385.0,394.45
2016-01-29,120033340651.0,50.08400338,5788917792.0,15136800.0,5842613.0,4879906.0,7770506.0,8610732.0,31.87546988,-1586235.31435,-146390.0,112091.0,243139.084267,0.815527412162,56525.0,9.55,1434150.0,883099.679791,6.19626362042,0.950421538653,30483418.7072,12897554.2976,150896201.0,394562.0,1414.0,445935.0,225456.0,106448214.0,231454.0,382.44
2016-01-30,120033340651.0,45.3790109,5712112523.0,15141050.0,5869723.0,2083430.0,8928289.0,9426070.0,90.9385549836,-1657124.59365,-146136.0,111213.0,198055.988076,0.663735094118,56637.0,7.05,1620331.7,1014371.25381,7.27839881054,1.10149586716,54312432.201,6544542.32061,147102840.0,389924.0,1149.0,424226.0,213749.0,106670836.0,222622.0,377.26
2016-01-31,120033340651.0,43.85418346,5728624464.0,15145475.0,5879958.0,988550.0,5343852.0,6093630.0,63.4318856055,-1674571.11891,-147078.0,100316.0,360543.96315,0.641980090395,56750.0,7.25,1689976.32,1056139.48191,8.04811947577,1.14685286792,14343796.7501,4276470.35733,147357727.0,389588.0,1086.0,428332.0,200127.0,106880820.0,209984.0,378.24
2016-02-01,120033340651.0,31.51669344,5709410157.0,15149950.0,5889715.0,6055137.0,10845321.0,11801830.0,54.2885446718,-1617817.45324,-148314.0,78536.0,146092.027354,0.519653067039,56843.0,6.81666666667,1698131.16,1068073.26137,10.070459066,2.22902999013,17760429.7968,1414303.01375,76182517.0,202151.0,1199.0,384209.0,160035.0,107049445.0,168625.0,376.86
2016-02-02,120033340651.0,51.0283515,5637418200.0,15154350.0,5900031.0,1737620.0,4379448.0,5480683.0,60.765974623,-1509713.16496,-147389.0,106701.0,209806.556541,0.715835198864,56968.0,8.55,1655772.0,1050172.59218,7.46636965423,1.09827295342,28865406.8139,4997779.26626,150761429.0,405273.0,1218.0,437884.0,209322.0,107271209.0,221764.0,372.0
2016-02-03,120033340651.0,57.71349212,5661377906.0,15158450.0,5911166.0,1137568.0,2723827.0,3458416.0,45.9290898849,-1584470.92319,-149855.0,98940.0,253685.136357,0.824635926829,57103.0,8.66666666667,1552556.36,978569.915444,6.69211096647,1.07385649411,19943929.1014,3929600.01519,144577638.0,387109.0,1165.0,451155.0,222371.0,107503207.0,231998.0,373.48
2016-02-04,120033340651.0,48.81393346,5585672264.0,15162800.0,5922158.0,5344141.0,7045627.0,7939565.0,29.0873360527,-1765015.79836,-143668.0,99668.0,206465.502393,0.700482402299,57224.0,7.48333333333,1620135.24,1038238.81273,8.09715393804,1.50164484844,23767287.735,1976661.55127,107890707.0,292879.0,1369.0,388710.0,195252.0,107703294.0,200087.0,368.38
2016-02-05,120033340651.0,41.25773034,5840368670.5,15167425.0,5932993.0,2269912.0,3232441.0,4040921.0,39.1676297037,-1723340.32032,-143101.0,90119.0,251822.993545,0.632844389189,57341.0,6.88333333333,1796689.96,1103874.59974,8.93586631189,1.4837092758,41655064.8085,2341430.41634,121094475.0,314482.0,1365.0,399236.0,193967.0,107904359.0,201065.0,385.06
2016-02-06,120033340651.0,41.04809873,5863797293.25,15171925.0,5943298.0,4381208.0,6327037.0,7784373.0,50.2245328148,-1765513.3649,-148310.0,93576.0,286410.759735,0.635658183333,57455.0,6.16666666667,1755051.09,1074040.1511,8.12862345422,1.12709879872,24231098.3145,3499411.40217,155714041.0,402893.0,1384.0,393084.0,205366.0,108120269.0,215910.0,386.49
2016-02-07,120033340651.0,42.22773725,5661516168.0,15176700.0,5953042.0,762444.0,2025246.0,2629662.0,70.3677289239,-1686074.56075,-177831.0,97132.0,306270.987444,0.652686691099,57579.0,6.51666666667,1796933.68,1139675.93811,7.72037911597,1.48634280868,30866009.8532,3304540.9475,120896315.0,324084.0,1184.0,441758.0,221523.0,108353021.0,232752.0,373.04
2016-02-08,144116447847.0,38.64301185,5673840375.0,15181250.0,5963049.0,3067603.0,3897326.0,4693501.0,57.3426070803,-1497223.65057,-176578.0,76819.0,193785.992878,0.665092164835,57700.0,6.83333333333,1714719.12,1303860.28146,8.08318855063,2.15419087526,15640570.8048,2957759.24812,79599219.0,212980.0,1276.0,452004.0,201390.0,108565155.0,212134.0,373.74
2016-02-09,144116447847.0,40.9030054,5706626345.0,15185275.0,5974030.0,3543584.0,5034126.0,5991962.0,36.1675394635,-1558453.89053,-178090.0,86341.0,196306.848644,0.753973496894,57821.0,7.73333333333,1527627.0,1153414.86437,6.92616034712,1.63712806502,24531012.2045,2650183.04277,93311393.0,248301.0,1245.0,396540.0,211844.0,108785714.0,220559.0,375.8
2016-02-10,144116447847.0,42.466277,5659759595.0,15189500.0,5990418.0,4307476.0,5392430.0,6250353.0,33.9924847121,-1584331.19896,-175013.0,0.0,0.0,0.740162,57946.0,8.31666666667,1589926.87,1210727.40421,6.88879444885,1.46448001512,21330382.4776,2285064.55673,108565966.0,291366.0,1049.0,429776.0,222310.0,109016513.0,230799.0,372.61
2016-02-11,144116447847.0,44.48599145,5758117900.5,15193725.0,6004822.0,8763095.0,11224817.0,12201118.0,58.9782825485,-1791693.13149,-176267.0,0.0,0.0,0.715897940828,58066.0,7.26666666667,1617865.62,1210727.40421,6.915699343,1.24559323361,36978851.3269,2522137.31764,129887155.0,342728.0,1401.0,396665.0,225892.0,109250454.0,233941.0,378.98
2016-02-12,144116447847.0,44.34470738,5726044293.75,15198525.0,6018211.0,4350442.0,5365496.0,6182746.0,44.5909918732,-1501090.22478,-173978.0,0.0,0.0,0.637685135417,58188.0,5.98333333333,1824977.0,1375500.95627,8.0231817922,1.35056115664,26042971.8176,2731609.21864,135127313.0,358666.0,1468.0,429313.0,227463.0,109477917.0,227463.0,376.75
2016-02-13,144116447847.0,39.88170509,5799145650.0,15202500.0,6028433.0,2999279.0,4608628.0,5481382.0,41.851645041,-1472094.46865,-170848.0,0.0,0.0,0.665082698113,58293.0,7.1,1531180.44,1139086.72941,7.54625511321,1.29260241894,22212756.8286,2627933.25534,118457185.0,310536.0,1624.0,392638.0,202906.0,109680823.0,202906.0,381.46
2016-02-14,144116447847.0,36.80013215,5909177895.0,15206325.0,6038500.0,2155892.0,3507691.0,4101712.0,29.8420371378,-1796775.12604,-165297.0,0.0,0.0,0.672740542484,58395.0,7.65,1500384.6,1096102.32453,7.87355478589,1.25329830856,18777635.9201,2705466.81328,119714883.0,308067.0,1182.0,407580.0,190560.0,109871383.0,190560.0,388.6
2016-02-15,144116447847.0,34.63112968,6120531763.5,15210825.0,6048149.0,8827698.0,10822459.0,11946551.0,39.6083897642,-1473587.16209,-164658.0,0.0,0.0,0.566719694444,58497.0,6.21666666667,1824390.92,1289532.1465,9.6565918053,1.73930446845,30702017.3075,2795383.45629,104891981.0,260679.0,1550.0,390085.0,179497.0,110060310.0,188927.0,402.38
2016-02-16,144116447847.0,40.18686148,6125976346.0,15214525.0,6059096.0,5619197.0,10723689.0,11793759.0,45.2218539116,-1497919.68804,-162986.0,0.0,0.0,0.751270574324,58608.0,8.23333333333,1505873.6,1060281.98712,7.26082633789,1.03981470472,34078398.8376,3665303.36728,144821341.0,359679.0,1425.0,424653.0,195212.0,110267707.0,207397.0,402.64
2016-02-17,144116447847.0,41.80226206,6189110092.5,15218250.0,6071809.0,3042829.0,7998177.0,9033538.0,40.8647564078,-1444430.22768,-158313.0,0.0,0.0,0.731926161074,58717.0,8.65,1531594.54,1067446.0546,7.00061495566,1.01959811041,28047318.6816,3996092.80038,150215514.0,369361.0,1660.0,424752.0,207335.0,110486487.0,218780.0,406.69
2016-02-18,144116447847.0,44.75593799,6363300370.0,15221750.0,6083614.0,1559006.0,2775066.0,3561984.0,35.8380909225,-1867482.81135,-158468.0,0.0,0.0,0.835124042857,58833.0,9.5,1481533.76,1002969.44728,6.5150141379,0.865280548975,39099468.2342,3953386.84294,171220047.0,409578.0,1730.0,436155.0,216842.0,110713890.0,227403.0,418.04
2016-02-19,144116447847.0,42.68131047,6379341962.5,15226250.0,6094406.0,3953602.0,6571383.0,7314970.0,54.0394396883,-1433257.5686,-179501.0,0.0,0.0,0.62491515,58945.0,5.93333333333,1902961.74,1289532.1465,8.94396042582,1.26173860214,32029699.8436,3903312.13967,150820601.0,359979.0,1826.0,416530.0,201293.0,110926655.0,212765.0,418.97
2016-02-20,163491654909.0,46.31819386,6366329644.5,15229725.0,6106627.0,4867312.0,7245284.0,8038527.0,40.1754107532,-1717007.8833,-171128.0,0.0,0.0,0.774219877698,59052.0,9.23333333333,1471848.42,1129682.78043,6.82827540454,1.09837789484,22201850.3562,4069429.39093,134002007.0,320564.0,1830.0,411494.0,203632.0,111142207.0,215552.0,418.02
2016-02-21,163491654909.0,43.09210135,6694895489.0,15233675.0,6118023.0,3261372.0,4901684.0,5540357.0,24.0542889289,-1351538.28163,-172713.0,0.0,0.0,0.744355949367,59169.0,7.9,1754843.64,1284099.85114,7.79033752259,1.15507521283,49142940.239,4918446.3414,151924621.0,345692.0,1508.0,440841.0,212896.0,111367466.0,225259.0,439.48
2016-02-22,163491654909.0,40.65663231,6622990722.75,15236825.0,6130000.0,2644214.0,4550824.0,5332115.0,60.3684655827,-1406036.01198,-171114.0,0.0,0.0,0.840188849206,59274.0,9.91666666667,1386597.3,1024028.99521,6.62568713087,1.01364971626,45001750.1744,4198706.24107,136792550.0,314704.0,1399.0,399688.0,195461.0,111576742.0,209276.0,434.67
2016-02-23,163491654909.0,43.53246983,6682772887.5,15240075.0,6142217.0,2630536.0,4380120.0,5344300.0,35.1847158576,-1387268.36975,-179765.0,0.0,0.0,0.859524815385,59385.0,10.4,1443980.5,1056537.8522,6.41871810601,1.01518133243,25463328.1084,4350212.80198,142238677.0,324376.0,1392.0,469044.0,210446.0,111801706.0,224964.0,438.5
2016-02-24,163491654909.0,48.21733873,6356518650.0,15243450.0,6154038.0,3631851.0,5308504.0,6204846.0,43.6790983369,-1282028.64222,-177157.0,0.0,0.0,0.895629081481,59505.0,9.16666666667,1427391.0,1097173.92344,5.78880110959,0.908054544686,41312427.126,3976883.69551,157192209.0,376960.0,1508.0,464117.0,226977.0,112048284.0,246578.0,417.0
2016-02-25,163491654909.0,44.91575935,6450804727.5,15246525.0,6165717.0,10205235.0,12516390.0,13540000.0,64.0025082088,-1507481.49274,-178108.0,0.0,0.0,0.89584400813,59615.0,9.83333333333,1319648.9,999647.352469,5.86218815523,0.942228945892,29085738.813,3726616.87451,140056077.0,331024.0,1968.0,411081.0,208244.0,112273396.0,225112.0,423.1
2016-02-26,163491654909.0,47.68274149,6426413210.0,15250150.0,6177728.0,2426597.0,3886889.0,4543374.0,83.0318357728,-1572965.3196,-177136.0,0.0,0.0,0.83580277931,59736.0,8.96666666667,1547380.8,1178446.06592,7.07539037673,1.02774329771,22095111.3957,3124689.66982,150561021.0,357288.0,2036.0,412050.0,206844.0,112492095.0,218699.0,421.4
2016-02-27,163491654909.0,43.1486082,6472839926.0,15253900.0,6189910.0,3156269.0,4829203.0,5540260.0,68.2154682552,-1398293.48639,-173969.0,0.0,0.0,0.75447926,59849.0,7.46666666667,1609521.62,1219082.13716,7.66877082142,1.12656043421,24487221.7856,3335713.66304,142870420.0,336689.0,1760.0,404307.0,200108.0,112701975.0,209880.0,424.34
2016-02-28,163491654909.0,38.20952225,6591099600.0,15257175.0,6203933.0,7350174.0,8469708.0,9370889.0,102.672316031,-1596201.35816,-173435.0,0.0,0.0,0.740764992366,59946.0,8.55,1431216.0,1064665.06645,7.84558964604,0.959931828288,18649773.6191,2577124.49847,149095588.0,345129.0,1663.0,378857.0,176145.0,112884398.0,182423.0,432.0
2016-02-29,163491654909.0,42.61977032,6615142323.0,15260900.0,6215834.0,5789391.0,10405649.0,12020988.0,67.4938535691,-1448792.57966,-171605.0,0.0,0.0,0.700333872483,60050.0,8.95,1632881.49,1210954.92291,7.26703734362,1.11513724504,22184549.4353,8045197.65443,146428747.0,337806.0,1395.0,412223.0,207856.0,113109095.0,224697.0,433.47
2016-03-01,163491654909.0,53.45252038,6657971469.5,15264275.0,6227655.0,32648445.0,38658151.0,39666548.0,81.1869628575,-1357799.89448,-173066.0,0.0,0.0,0.901957362963,60171.0,11.4166666667,1495225.04,1097173.92344,5.62759946555,0.660143038863,31357633.0752,8973334.42648,226500160.0,519281.0,1497.0,470332.0,245731.0,113374790.0,265695.0,436.18
2016-03-02,163491654909.0,55.99857717,6593564428.25,15267475.0,6243315.0,7548729.0,9171328.0,10157893.0,92.6745190408,-1654452.74213,-173408.0,0.0,0.0,0.89761428125,60285.0,12.4166666667,1405736.85,1040283.42371,5.39383870708,0.630642949497,30939871.9084,11910037.6759,222905346.0,516140.0,1233.0,451258.0,245671.0,113635409.0,260619.0,431.87
2016-03-03,163491654909.0,77.34600309,6566549286.0,15271400.0,6263101.0,10630981.0,14113845.0,15341988.0,68.3469173253,-1370639.0048,-176576.0,0.0,0.0,0.905978573248,60427.0,9.98333333333,1720819.98,1275972.63689,6.22475105626,0.726549086428,26429723.2544,5912875.37992,236848413.0,550823.0,1184.0,483756.0,262461.0,113911857.0,276448.0,429.99
2016-03-04,163491654909.0,72.72445709,6437380104.0,15274725.0,6274533.0,4687089.0,7118750.0,8296806.0,65.3381266179,-1560714.53441,-180085.0,0.0,0.0,0.918519172932,60549.0,10.8,1431631.68,1080919.49495,6.47044694631,0.661068514046,33471079.525,3660823.72516,216563283.0,513865.0,1447.0,410737.0,212413.0,114133114.0,221257.0,421.44
2016-03-05,163491654909.0,52.60628503,6363200092.0,15278525.0,6285946.0,26891128.0,30376001.0,32002913.0,27.1998097948,-1568698.70813,-186642.0,65312.0,244667.341016,0.836646690789,60676.0,9.56666666667,1604280.96,1235336.56565,7.56365254781,0.968735774337,32002741.2982,6843890.07063,165605628.0,397632.0,1137.0,419365.0,205061.0,114345218.0,212104.0,416.48
