Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
2012/8/28,2440642.607,23.62564327,111594591.9,9805600,20032,3643,26787.93995,0.081406352,2311,14.43333333,85617.0061,18.19875031,2.776347561,3.302335744,866531.5979,8618370.671,2592620,227808,204,32138,13018,6484667,30838,11.3807
2012/8/29,2440642.607,24.54703076,110013720.9,9813900,20245,3183,22222.48604,0.079130856,2324,10,93311.95676,20.13995034,2.760382107,3.41019189,689356.9251,12858493.64,2736267,244092,228,32378,14755,6518471,33804,11.20999
2012/8/30,2440642.607,27.34385576,107421026.6,9821800,20430,3982,29965.35668,0.079276453,2336,11.06666667,86697.599,19.16935033,2.764591805,3.469272958,423186.0596,13468328.55,2499013,228492,288,26377,11990,6549831,31360,10.937
2012/8/31,2440642.607,32.39425452,106505519.3,9828950,20614,3158,26268.33005,0.113696298,2352,12.2,77823.4338,17.34947529,1.875489428,1.889084174,392090.0914,6726903.675,4119638,380184,230,37505,17651,6591326,41495,10.8359
2012/9/1,2440642.607,28.87869838,102502582,9837100,20792,2973,37067.38025,0.09950828,2368,11.35,85214.76,19.77597534,2.031825465,5.299019327,601947.7815,11028471.47,1608123,154330,237,39715,17919,6633266,41940,10.42
2012/9/2,2440642.607,31.86619313,100317904.1,9844750,20938,2807,28897.54613,0.081185858,2380,8.6,78269.31319,18.56272532,2.503176193,5.811030862,199716.4177,6853914.887,1346909,132180,188,28708,12876,6664534,31268,10.18999
2012/9/3,2440642.607,36.95385361,103464375,9853750,21134,3708,52432.81532,0.092921962,2396,9.016666667,94878,21.83850037,2.310378415,5.229365179,273077.8176,4085171.785,1814331,172793,245,29237,11042,6705600,41066,10.5
2012/9/4,2440642.607,30.59917481,104452513,9860150,21335,4889,37093.1016,0.122029006,2411,15.61666667,68115.562,15.52960026,1.843951326,2.708321705,356674.5596,6181981.318,2515047,237416,196,31358,13895,6742540,36940,10.5934
2012/9/5,2440642.607,25.18379882,104404553.6,9869150,21526,6990,54781.60825,0.094345607,2427,10.95,95474.392,21.83850037,2.305365142,4.234442371,282718.7078,8813231.517,2254710,213133,222,33850,18105,6783954,41414,10.57888
2012/9/6,2694047.953,28.46114685,110342286.5,9878450,21778,5840,57132.20114,0.095614608,2444,8.466666667,104193.76,24.90946413,2.356365281,3.211304157,958222.0826,16235603.51,3244593,290474,239,38202,18987,6828172,44218,11.17
2012/9/7,2694047.953,18.75177954,111624794.5,9887050,21987,2845,17422.07345,0.078258404,2457,10.03333333,97297.22,23.03455822,2.995880777,4.477541323,526861.5283,20505513.35,2173006,192472,215,31911,14184,6860649,32477,11.29
2012/9/8,2694047.953,23.92353501,110912300.5,9894050,22176,4108,32573.60606,0.096566371,2470,13.4,78727.83,18.74905902,2.291330656,3.956687584,339342.7829,11470487.22,1989741,177497,192,30088,14589,6895008,34359,11.21
2012/9/9,2694047.953,20.56845317,110333454.9,9901700,22353,2625,19761.24696,0.077936266,2481,11.2,85465.8896,20.49004307,2.841664104,2.23902176,182659.2741,4639990.618,3817108,342560,216,33631,16682,6925084,30076,11.14288
2012/9/10,2694047.953,22.3581976,110256330.3,9908900,22570,4033,42470.5084,0.090096825,2493,16.55,80359.194,19.28474642,2.506916051,1.723478312,407288.7047,12681255.04,4662617,419036,212,28826,13071,6957139,32055,11.127
2012/9/11,2694047.953,29.23196182,111008758.4,9916800,22766,3844,34097.44867,0.095263228,2508,11.13333333,88757.30529,21.15965232,2.347269597,2.630429966,419908.0042,23357681.84,3374251,301434,182,36043,17028,6994952,37813,11.19401
2012/9/12,2694047.953,23.00668134,112922496.8,9923850,23015,4049,28668.95476,0.090303949,2520,14.4,80482.9597,18.88298087,2.646943357,2.715899295,909612.2863,7673581.175,2963400,260429,144,29944,14146,7025358,30406,11.3789
2012/9/13,2694047.953,20.11991821,113204608.9,9931100,23227,3334,24925.50298,0.080097981,2531,11.51666667,82870.73,19.41866827,2.970383526,2.792721478,332370.4715,24861234.92,2967383,260320,187,27663,11905,7053257,27899,11.399
2012/9/14,2694047.953,21.40527069,116785600,9939200,23432,5334,31987.29937,0.093105993,2546,10.36666667,95421.75,21.69533972,2.715010243,3.853088145,472220.1332,18210399.12,2476501,210766,224,30426,13751,7088403,35146,11.75
2012/9/15,2694047.953,16.00925068,117356983.7,9946350,23630,4919,48759.76505,0.088150938,2558,13.05,84551.634,19.15082457,2.786804021,3.091170781,251851.8288,9750031.706,2735262,231822,230,26871,12227,7118743,30340,11.799
2012/9/16,2694047.953,14.37584654,119346661.5,9953850,23842,4375,34192.45918,0.078940684,2569,11.88333333,90092.86,20.08827752,3.293951227,5.468626836,377179.017,11469649.95,1647449,137402,183,24913,12149,7146094,27351,11.99
2012/9/17,2694047.953,14.49014511,119178200.6,9962650,24071,2477,28394.07439,0.061866078,2579,10.78333333,105437.475,23.57024562,4.14732624,3.90293822,268742.5366,13502363.62,2701490,225830,138,26956,10967,7171517,25423,11.9625
2012/9/18,2694047.953,19.83549726,120549390,9971000,24310,4142,40446.64754,0.076574103,2591,11.28333333,101181.21,22.36494897,3.231284451,3.053951307,380144.8737,12215553.7,3313125,274038,162,31239,15454,7202830,31313,12.09
2012/9/19,2694047.953,22.47986657,125824471.5,9978150,24596,5290,54336.87077,0.094503089,2604,11.85,90438.92,19.15082457,2.815745198,3.147257209,583585.7951,26708894.67,2873579,227881,200,32351,14795,7234949,32119,12.61
2012/9/20,2864140.508,20.6905111,126682643.4,9985500,24866,3651,37607.30187,0.09099695,2617,14.7,93500.6842,20.92944794,2.76424787,2.900123304,382997.5767,19151623.13,3224024,254127,159,41220,19585,7268774,33825,12.68666
2012/9/21,2864140.508,29.49860957,125620280.4,9993650,25063,4017,25276.3916,0.080248768,2630,10.51666667,102810.1118,23.20748309,3.431922816,1.555339743,544746.5806,8815674.084,6610139,525866,222,29455,11290,7298731,29957,12.57001
2012/9/22,2864140.508,15.707411,124460997.4,10002250,25257,3439,24433.81472,0.066569007,2641,11.76666667,107199.0295,24.48887787,4.495283663,3.531901038,215428.5683,33955701.47,3035165,243920,211,22976,9799,7322578,23847,12.4433
2012/9/23,2864140.508,15.21996842,122868066.5,10009700,25464,3515,38206.17314,0.07061564,2651,13.81666667,91632.1285,21.21420234,3.787234077,5.916169789,446867.4408,10006137.7,1548842,126180,182,22048,9671,7346773,24195,12.2749
2012/9/24,2864140.508,27.32303762,123204030.4,10017500,25702,4080,28431.52798,0.086254053,2664,13.05833333,96263.33376,22.21084272,3.077570695,3.16521208,305509.0555,8220431.728,3041292,247282,157,26499,10979,7378052,31279,12.29888
2012/9/25,2864140.508,17.18850981,122596015.8,10024950,25986,1486,20581.19927,0.064660706,2673,8.9,91314.61503,21.21420234,3.840782967,3.05407961,311960.8654,2934062.341,2989923,244493,139,31768,14273,7401827,23775,12.22909
2012/9/26,2864140.508,18.39848429,123194188,10032100,26265,2782,32893.58539,0.091011067,2686,12.93333333,88023.04,20.35993916,2.760554475,3.1580095,270621.5745,1747872.327,2787295,226978,160,37569,17172,7433713,31886,12.28
2012/9/27,2864140.508,17.75388518,125089055,10039250,26538,2846,34079.81387,0.089693696,2698,13.48333333,89300.82,20.35993916,2.957568391,3.043072798,274687.2542,1377324.528,2934561,235519,209,32067,14752,7463907,30194,12.46
2012/9/28,2864140.508,57.9866703,125030467.8,10047450,26842,3261,30393.86452,0.079164296,2710,11.21666667,102750.108,23.34986029,3.43668834,3.587568539,323116.9474,2301007.674,2864060,230156,233,35047,15794,7493805,29898,12.444
2012/9/29,2864140.508,14.87112626,125597566.5,10055850,27123,2660,24394.22299,0.069269527,2721,12.96666667,105090.86,23.91936908,3.979357795,3.780324414,258006.81,1426952.879,2779943,222573,220,29803,15930,7520214,26409,12.49
2012/9/30,2864140.508,12.37119439,125541438.1,10063450,27400,3148,24014.82774,0.064253801,2730,13.95,94959.62388,21.64133393,4.491303215,4.353987072,106842.1181,1701101.393,2180981,174828,253,25781,10929,7541357,21143,12.47499
2012/10/1,2864140.508,15.05241324,125694278.9,10070850,27727,3322,37708.6256,0.077738401,2741,10.74166667,92546.615,21.07182514,3.888023148,3.940866651,235193.5658,1327585.717,2348382,188157,251,29541,11524,7565160,23803,12.481
2012/10/2,2864140.508,25.53766212,129800132,10077650,28121,3160,57873.84801,0.093312916,2753,12.31666667,87906,19.36329878,3.079774376,2.509044508,600613.7532,2197482.526,3503565,272016,231,35169,16185,7593703,28543,12.88
2012/10/3,3054627.527,23.89542547,130089686.5,10084550,28480,4720,45138.51899,0.10937442,2768,13.85,89306.0077,20.9547974,2.774771095,2.710280156,439467.3006,1393561.63,3295084,255435,231,35365,17520,7625888,32185,12.8999
2012/10/4,3054627.527,129.0727315,132093453.4,10091250,28812,3419,34222.36443,0.103953048,2781,13.89166667,89390.9271,20.34741197,3.02835311,2.686888165,420087.957,1201539.476,3326931,254160,247,35434,13985,7655406,29518,13.0899
2012/10/5,3054627.527,27.33750416,131173669.5,10098050,29106,3691,34703.28686,0.106258399,2795,12.88333333,88682.73,20.65110469,2.57731204,2.767326236,518737.5278,2283634.905,3204636,246700,216,34539,13434,7689815,34409,12.99
2012/10/6,3054627.527,23.63559135,130356333.9,10105150,29356,3251,34260.09889,0.107182886,2810,12.48333333,91886.62877,21.56218283,2.576597745,5.235469218,239066.3942,2108275.873,1755079,136053,217,34398,12842,7725477,35662,12.89999
2012/10/7,3054627.527,23.24799372,128795532.8,10112000,29609,2023,15262.6296,0.108534646,2824,11.375,87540.7137,20.80295104,2.763629047,5.398221013,801645.4796,1712849.004,1621659,127320,160,30653,10787,7757153,31676,12.7369
2012/10/8,3054627.527,29.1855467,122253224,10120300,29928,2174,28411.37113,0.101500143,2840,11.61666667,100614.32,25.20649543,2.622486577,3.776521022,1197548.758,1904907.84,2664207,220547,255,37625,12409,7795519,38366,12.08
2012/10/9,3054627.527,24.92948098,125075242.5,10127550,30263,2072,24924.47628,0.109427617,2855,14.26666667,89833.9,22.01772191,2.502127956,3.550451594,641399.259,1455360.202,2530211,204875,195,37794,13691,7831422,35903,12.35
2012/10/10,3054627.527,22.58048511,123140250,10135000,30585,1819,23789.331,0.09198866,2868,11.93333333,90784.8,22.62510734,2.814596187,3.686697353,335935.7236,1037860.322,2462497,202675,189,37830,13797,7863677,32255,12.15
2012/10/11,3054627.527,25.1547753,123629761,10141900,30926,2993,28893.69361,0.094373427,2881,13.65,84415.75,20.9547974,2.806281374,3.268654851,281366.8266,1036064.965,2582584,211861,220,32004,13414,7893758,30081,12.19
2012/10/12,3054627.527,18.97829142,123315817.5,10149450,31268,2168,32293.87582,0.07154903,2891,10.3,91951.2,22.92880006,3.799636364,3.544423239,247404.6489,2408018.727,2594250,213519,232,32832,12965,7917958,24200,12.15
2012/10/13,3054627.527,24.55671427,123272474.8,10156750,31537,3006,17753.71717,0.111143197,2907,11.46666667,88891.388,22.16956827,2.38455357,5.086780585,174942.482,2263100.715,1747498,143981,183,33228,12101,7955236,37278,12.137
2012/10/14,3054627.527,16.36760937,121963800,10163650,31837,3314,24095.75826,0.085861427,2918,13.18333333,82992,20.9547974,3.07594233,5.097437426,158414.6511,2175251.887,1628112,135676,179,30494,11302,7982217,26981,12
2012/10/15,3054627.527,19.19003194,122363145,10171500,32152,3081,36283.95839,0.086238272,2931,10.6,94664.07,23.8398782,3.188415965,4.488617352,381814.9381,932927.1697,2108981,175310,200,32370,12844,8011907,29690,12.03
2012/10/16,3054627.527,25.96467158,122047409,10179100,32425,3662,32944.37944,0.100925809,2946,10.78333333,91423.75,23.08064641,2.732003048,3.349661507,273315.2557,2153088.566,2729343,227635,251,31951,11214,8045371,33464,11.99
2012/10/17,3072321.732,66.89339529,122131938.5,10186150,32750,4376,37277.43363,0.110314633,2961,16.06666667,85320.84,21.53435778,2.60330872,3.205670566,509839.9098,3128474.951,2661560,221982,214,33554,14024,8078145,32774,11.99
2012/10/18,3072321.732,18.16174438,121918840.1,10193900,33083,4100,43836.75151,0.086243716,2974,10.95,92905.12464,23.67252096,3.267625374,3.45127518,265629.14,3397667.679,2691907,225076,292,34489,15835,8106577,28432,11.95998
2012/10/19,3072321.732,17.28631948,122085539,10201850,33375,4076,48768.86539,0.086645966,2987,11.35,95341.089,24.28342473,3.348826449,3.78304078,303574.5012,3198174.88,2520224,210598,215,32236,15934,8135047,28470,11.967
2012/10/20,3072321.732,16.59501444,120973687.5,10208750,33651,3069,25457.98968,0.093758424,2999,11.38333333,81954.6,21.07617995,2.961536516,2.487935081,279328.4676,2628427.1,3294081,277982,203,31187,13230,8162720,27673,11.85
2012/10/21,3072321.732,22.27543359,120520711.7,10216650,33923,3026,22833.51028,0.107964033,3016,10.58333333,93451.873,24.13069879,2.349571906,4.56927281,119816.0206,2417572.502,2045224,173376,140,31535,10212,8202494,39774,11.7965
2012/10/22,3072321.732,23.10204087,120756659.5,10224950,34211,4881,46901.57978,0.091381332,3031,10.66666667,98294.63,25.35250632,2.757444666,3.960454171,363254.8376,2035350.583,2481903,210153,98,29410,11321,8238141,35647,11.81
2012/10/23,3072321.732,24.37162899,122781600,10231800,34567,4466,93795.94487,0.130785566,3048,15.71666667,82488,20.92345401,2.056288172,2.514693236,554136.5743,2554099.321,3280241,273353,102,33577,11068,8278256,40115,12
2012/10/24,3072321.732,22.20707536,121032072,10239600,34857,4558,176537.3235,0.098127964,3063,11.68333333,92456.04,23.8252469,2.754290991,2.444136187,554812.7506,2318810.487,3782770,320031,121,33269,13163,8311824,33568,11.82
2012/10/25,3072321.732,18.26830049,119986515,10246500,35121,4314,68804.22816,0.095538547,3076,13.2,81009.78,21.07617995,2.880245325,2.152609442,767514.0565,1546384.98,3763329,321377,200,27911,13525,8339950,28126,11.71
2012/10/26,3072321.732,16.80943206,113824274.5,10254550,35384,2280,34739.70469,0.064995167,3086,9.508333333,89531.63208,24.58887661,3.972122098,3.395131032,1097740.375,929136.8506,2637060,237576,205,29737,14132,8362490,22540,11.09988
2012/10/27,3072321.732,13.76313528,111243789.8,10263450,35650,1519,35026.40012,0.045186562,3094,8.633333333,96606.49179,27.18521762,5.524158954,3.695812415,760130.1149,1634453.613,2613945,241165,188,22726,10196,8379978,17488,10.83883
2012/10/28,3072321.732,12.84233689,108984859,10271900,35907,1628,24096.20837,0.050395034,3102,9.183333333,89781.82,25.81068415,5.165515218,5.664101185,171520.1075,1123144.916,1585103,149397,189,21318,9694,8397359,17381,10.61
2012/10/29,3072321.732,15.0975509,112563810,10279800,36152,2847,38397.66203,0.061836375,3111,9.75,86669.25,24.13069879,4.527227852,5.096187255,475257.6128,1050571.592,1700668,155312,176,21429,9161,8416503,19144,10.95
2012/10/30,3304356.393,23.28136658,111616662.5,10287250,36435,3870,85534.92781,0.089175852,3124,11.525,81082.05,24.47480664,2.709056131,2.455510882,262587.5738,1502588.044,3302044,304336,141,26964,10291,8446433,29930,10.85
2012/10/31,3304356.393,23.11370123,114677388,10294200,36707,3717,54327.81683,0.089688239,3136,16.11666667,77679.22,22.83220217,2.715866723,2.678285323,388650.3829,6152986.359,2900334,260353,210,26412,11056,8475035,28602,11.14
2012/11/1,3304356.393,22.03532797,116184415.1,10300950,36986,3815,77730.96783,0.085982683,3147,13.88333333,76381.388,22.17516038,3.000290203,2.46878072,362027.4448,2890562.393,3093891,274305,206,23811,10842,8500493,25458,11.279
2012/11/2,3304356.393,25.18210027,115554818.9,10308200,37221,4620,80564.58974,0.082712055,3158,16.36666667,81552.67725,23.81776485,2.965767592,3.091641945,579616.6063,959473.781,2637844,235312,238,26334,10731,8527991,27498,11.20999
2012/11/3,3304356.393,20.58374693,109352715.9,10315350,37402,3759,51442.28845,0.077436414,3169,14.5,76008.9549,23.48924396,3.008587512,4.673993036,173907.5999,1583479.705,1626210,153402,215,26548,10952,8553255,25264,10.60097
2012/11/4,3304356.393,18.07275203,110253378,10323350,37670,3320,37992.05357,0.06322,3179,10.75,85632.24,26.28167156,3.773675304,7.785592674,124956.2593,1878369.613,1099881,102985,185,22368,9755,8575947,22692,10.68
2012/11/5,3304356.393,25.83596115,112607900,10331000,37913,5050,56178.6616,0.098171197,3194,11.78333333,83657.5,25.13184843,2.597897646,4.238104806,290173.5622,2691305.941,1973937,181095,166,27968,10585,8608149,32202,10.9
2012/11/6,3304356.393,22.98457161,112578331.9,10337800,38182,3749,61692.23385,0.09250812,3206,13.75,74291.37534,22.33942083,2.647684356,3.39121887,255683.3183,1785267.506,2190698,201167,179,28560,10983,8636208,28059,10.88997
2012/11/7,3304356.393,29.35341825,116037120.8,10345650,38461,3903,49916.89364,0.104507386,3222,11.05,88371.10037,25.78889022,2.36021314,3.768477555,371817.8938,2038626.866,2345008,209076,174,34011,12076,8673650,37442,11.21603
2012/11/8,3304356.393,27.51470818,114904882.1,10353750,38724,5082,62680.51633,0.09388176,3237,11.13333333,90192.6333,26.61019245,2.578037253,3.671315405,292598.6572,1465964.211,2456684,221365,182,30564,12054,8708635,34985,11.0979
2012/11/9,3304356.393,20.56769981,114696270,10361000,39033,2942,32586.38885,0.083416577,3249,12.8,80478.9,23.81776485,2.997240326,3.851740597,201205.421,995659.2847,2089416,188746,202,28883,11892,8735486,26851,11.07
2012/11/10,3304356.393,21.42115168,113633767.3,10369000,39270,2987,27244.4609,0.076927555,3261,9.883333333,87902.05879,26.28167156,3.305209956,6.891780502,155136.1103,481900.2784,1275462,116385,277,24961,9649,8762081,26595,10.95899
2012/11/11,3304356.393,17.92127199,113498688.4,10375600,39516,3005,44694.99095,0.073600328,3270,15.83333333,72383.363,21.68237904,3.050546317,9.348405812,122909.4305,375713.6753,774286,70782,264,21483,8038,8785809,23728,10.939
2012/11/12,3368767.141,18.20735207,116078027,10382650,39759,2693,32561.13879,0.076415238,3280,11.19166667,79020.24,23.61218753,3.205429174,5.007497089,446622.7884,545937.8387,1578039,141148,243,26835,9925,8810461,24652,11.18
2012/11/13,3368767.141,18.42871936,115624189.1,10389450,40018,2257,30436.73534,0.079891591,3290,11.71666667,75877.522,22.77487591,3.054527676,5.272020176,183274.8953,496141.068,1439249,129324,208,23713,8793,8835302,24841,11.129
2012/11/14,3368767.141,22.71522209,114882982.5,10396650,40324,2598,43734.479,0.086142454,3302,11.86666667,79803.1,24.11457449,2.731018788,5.21462698,153309.8565,1253459.552,1530370,138495,285,27765,10839,8864523,29221,11.05
2012/11/15,3368767.141,29.56062276,115623943.3,10403450,40615,3928,40503.156,0.115420138,3317,14.1,75897.506,22.77487591,2.010902843,3.455671732,309778.4123,2726951.542,2196317,197617,236,34437,14067,8902266,37743,11.114
2012/11/16,3368767.141,32.35921036,122843900,10410500,40958,4386,85815.67032,0.116241989,3333,12.98333333,83567.6,23.61218753,2.241259454,2.006585641,800300.4831,3104026.869,4164666,352938,267,33886,14493,8939552,37286,11.8
2012/11/17,3368767.141,27.92768269,122927090,10417550,41301,3406,87361.91494,0.117571378,3349,14.01666667,83508.6,23.61218753,2.436571062,2.941608942,273967.3635,3247990.843,2838875,240583,224,45125,13070,8973825,34273,11.8
2012/11/18,3368767.141,25.4443562,123354516,10425500,41639,2427,59760.11356,0.090387926,3363,9.916666667,94360.2,26.62650934,2.846976828,4.280652142,185891.6868,2130380.056,2204342,186303,217,32677,12069,9006969,33144,11.832
